class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
4821,MUSIC,201-3,01,Intermediate Guitar Class,"This is the follow up to Intro Guitar Class and is mostly pop and folk music with some rock and classical songs added in. This is a challenging class that does require constant daily time practicing on your guitar. Anyone earning an A in Intro Guitar Class is encouraged to enroll. Building on the previous material we will continue working on learning more complicated accompanying patterns, songs with bar chords and intricate picking and more intermediate classical pieces and pop tunes.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,8,4,4,0,8,Graded,N,Colin Fullerton
4762,MUSIC,203-1,01,Classical Piano,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,10,11,0,0,10,Graded,N,Ieva Jokubaviciute
4763,MUSIC,203-1,02,Classical Piano,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,7,3,0,10,Graded,N,David Heid
4764,MUSIC,203-1,03,Classical Piano,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,8,2,0,10,Graded,N,Pei-Fen Liu
4765,MUSIC,203-1,04,Classical Piano,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,5,5,0,10,Graded,N,Daniel S Seyfried
4766,MUSIC,203-1,05,Classical Piano,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,3,7,0,10,Graded,N,Jean K Park
4639,MUSIC,203-3,01,Organ,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,1,9,0,10,Graded,N,Clara Gerdes
4640,MUSIC,203-4,01,Harpsichord,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,0,10,0,10,Graded,N,Clara Gerdes
4767,MUSIC,204-1,01,Violin,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,4,6,0,10,Graded,N,Eric N Pritchard
4768,MUSIC,204-1,02,Violin,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,6,4,0,10,Graded,N,Hsiao-Mei Ku
4769,MUSIC,204-1,03,Violin,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,2,8,0,10,Graded,N,Mary K Robinson
4770,MUSIC,204-1,04,Violin,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,1,9,0,10,Graded,N,Jennifer Curtis
4771,MUSIC,204-1,05,Violin,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,2,8,0,10,Graded,N,Gabriel J Richard
4772,MUSIC,204-2,01,Viola,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,4,6,0,10,Graded,N,Jonathan E Bagg
4773,MUSIC,204-3,01,Cello,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,4,6,0,10,Graded,N,Caroline S Stinson
4774,MUSIC,204-3,02,Cello,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,0,10,0,10,Graded,N,Stephanie Vial
4775,MUSIC,204-4,01,Double Bass,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,0,10,0,10,Graded,N,Zachary David Hobin
4641,MUSIC,204-5,01,Classical Guitar,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,4,6,0,10,Graded,N,Colin Fullerton
4642,MUSIC,204-6,01,Jazz Guitar,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,3,7,0,10,Graded,N,Kevin Van Sant
